#multi:
,masa A,,masa B,,masa C,,masa D,
t,pixelx,pixely,pixelx,pixely,pixelx,pixely,pixelx,pixely
5.459600000000000364e+01,4.176000000000000227e+02,5.113999999999999773e+02,8.150000000000000000e+02,1.908000000000000114e+02,6.792000000000000455e+02,9.180000000000000000e+02,5.760999999999999943e+01,6.338000000000000256e+01
5.466299999999999670e+01,4.176000000000000227e+02,5.113999999999999773e+02,8.152000000000000455e+02,1.905999999999999943e+02,6.790000000000000000e+02,9.178999999999999773e+02,5.728999999999999915e+01,6.340999999999999659e+01
5.472899999999999920e+01,4.176000000000000227e+02,5.111000000000000227e+02,8.152000000000000455e+02,1.908000000000000114e+02,6.788999999999999773e+02,9.177999999999999545e+02,5.710999999999999943e+01,6.310000000000000142e+01
5.479599999999999227e+01,4.173999999999999773e+02,5.115000000000000000e+02,8.151000000000000227e+02,1.903000000000000114e+02,6.791000000000000227e+02,9.181000000000000227e+02,5.735000000000000142e+01,6.332999999999999829e+01
5.486299999999999955e+01,4.175000000000000000e+02,5.113000000000000114e+02,8.148999999999999773e+02,1.908000000000000114e+02,6.791000000000000227e+02,9.182000000000000455e+02,5.697999999999999687e+01,6.297999999999999687e+01
5.492900000000000205e+01,4.175000000000000000e+02,5.116999999999999886e+02,8.147999999999999545e+02,1.903000000000000114e+02,6.788999999999999773e+02,9.182000000000000455e+02,5.613000000000000256e+01,6.264999999999999858e+01
5.499599999999999511e+01,4.176999999999999886e+02,5.111999999999999886e+02,8.150000000000000000e+02,1.906999999999999886e+02,6.790000000000000000e+02,9.180000000000000000e+02,5.607000000000000028e+01,6.222999999999999687e+01
5.506300000000000239e+01,4.176999999999999886e+02,5.113999999999999773e+02,8.150000000000000000e+02,1.910000000000000000e+02,6.791000000000000227e+02,9.181000000000000227e+02,5.624000000000000199e+01,6.304999999999999716e+01
5.512900000000000489e+01,4.175000000000000000e+02,5.113000000000000114e+02,8.151000000000000227e+02,1.903000000000000114e+02,6.792999999999999545e+02,9.181000000000000227e+02,5.638000000000000256e+01,6.317999999999999972e+01
5.519599999999999795e+01,4.176000000000000227e+02,5.113000000000000114e+02,8.150000000000000000e+02,1.899000000000000057e+02,6.791000000000000227e+02,9.182000000000000455e+02,5.652000000000000313e+01,6.331000000000000227e+01
5.526300000000000523e+01,4.176999999999999886e+02,5.108999999999999773e+02,8.143999999999999773e+02,1.895000000000000000e+02,6.790000000000000000e+02,9.180000000000000000e+02,5.642999999999999972e+01,6.327000000000000313e+01
5.532899999999999352e+01,4.176000000000000227e+02,5.111000000000000227e+02,8.142999999999999545e+02,1.896999999999999886e+02,6.791000000000000227e+02,9.181000000000000227e+02,5.671000000000000085e+01,6.346999999999999886e+01
5.539600000000000080e+01,4.166999999999999886e+02,5.106000000000000227e+02,8.138999999999999773e+02,1.895999999999999943e+02,6.791000000000000227e+02,9.180000000000000000e+02,5.668999999999999773e+01,6.299000000000000199e+01
5.546299999999999386e+01,4.168000000000000114e+02,5.101999999999999886e+02,8.137999999999999545e+02,1.895999999999999943e+02,6.788999999999999773e+02,9.180000000000000000e+02,5.635000000000000142e+01,6.272999999999999687e+01
5.552899999999999636e+01,4.163000000000000114e+02,5.106999999999999886e+02,8.132000000000000455e+02,1.890000000000000000e+02,6.787000000000000455e+02,9.177999999999999545e+02,5.650999999999999801e+01,6.253999999999999915e+01
5.559600000000000364e+01,4.171999999999999886e+02,5.101000000000000227e+02,8.135000000000000000e+02,1.895999999999999943e+02,6.788999999999999773e+02,9.182999999999999545e+02,5.646000000000000085e+01,6.246999999999999886e+01
5.566299999999999670e+01,4.175000000000000000e+02,5.108999999999999773e+02,8.136000000000000227e+02,1.895999999999999943e+02,6.787999999999999545e+02,9.178999999999999773e+02,5.636999999999999744e+01,6.225000000000000000e+01
5.572899999999999920e+01,4.176000000000000227e+02,5.108999999999999773e+02,8.131000000000000227e+02,1.896999999999999886e+02,6.788999999999999773e+02,9.180000000000000000e+02,5.670000000000000284e+01,6.267000000000000171e+01
5.579599999999999227e+01,4.178999999999999773e+02,5.110000000000000000e+02,8.127000000000000455e+02,1.899000000000000057e+02,6.792999999999999545e+02,9.182999999999999545e+02,5.664999999999999858e+01,6.264000000000000057e+01
5.586199999999999477e+01,4.176000000000000227e+02,5.111000000000000227e+02,8.132999999999999545e+02,1.896999999999999886e+02,6.791000000000000227e+02,9.182000000000000455e+02,5.620000000000000284e+01,6.264999999999999858e+01
5.592900000000000205e+01,4.176999999999999886e+02,5.111000000000000227e+02,8.132999999999999545e+02,1.899000000000000057e+02,6.788999999999999773e+02,9.177999999999999545e+02,5.618999999999999773e+01,6.247999999999999687e+01
5.599599999999999511e+01,4.180000000000000000e+02,5.108000000000000114e+02,8.135000000000000000e+02,1.895000000000000000e+02,6.791000000000000227e+02,9.182000000000000455e+02,5.635999999999999943e+01,6.260000000000000142e+01
5.606199999999999761e+01,4.176000000000000227e+02,5.108000000000000114e+02,8.132999999999999545e+02,1.895999999999999943e+02,6.787999999999999545e+02,9.182000000000000455e+02,5.635999999999999943e+01,6.268999999999999773e+01
5.612900000000000489e+01,4.176999999999999886e+02,5.105000000000000000e+02,8.135000000000000000e+02,1.899000000000000057e+02,6.781000000000000227e+02,9.187000000000000455e+02,5.671999999999999886e+01,6.256000000000000227e+01
5.619599999999999795e+01,4.178000000000000114e+02,5.100000000000000000e+02,8.137999999999999545e+02,1.898000000000000114e+02,6.782000000000000455e+02,9.190000000000000000e+02,5.657000000000000028e+01,6.229999999999999716e+01
5.626200000000000045e+01,4.176000000000000227e+02,5.103999999999999773e+02,8.142999999999999545e+02,1.890999999999999943e+02,6.780000000000000000e+02,9.186000000000000227e+02,5.660000000000000142e+01,6.215999999999999659e+01
5.632899999999999352e+01,4.175000000000000000e+02,5.101000000000000227e+02,8.137999999999999545e+02,1.894000000000000057e+02,6.781000000000000227e+02,9.190000000000000000e+02,5.665999999999999659e+01,6.243999999999999773e+01
5.639600000000000080e+01,4.173999999999999773e+02,5.105000000000000000e+02,8.141000000000000227e+02,1.895000000000000000e+02,6.782000000000000455e+02,9.191000000000000227e+02,5.661999999999999744e+01,6.240999999999999659e+01
5.646200000000000330e+01,4.176000000000000227e+02,5.105000000000000000e+02,8.133999999999999773e+02,1.890999999999999943e+02,6.780000000000000000e+02,9.191000000000000227e+02,5.628000000000000114e+01,6.192000000000000171e+01
5.652899999999999636e+01,4.178000000000000114e+02,5.101000000000000227e+02,8.135000000000000000e+02,1.895999999999999943e+02,6.777000000000000455e+02,9.187999999999999545e+02,5.649000000000000199e+01,6.147999999999999687e+01
5.659600000000000364e+01,4.176999999999999886e+02,5.103999999999999773e+02,8.132999999999999545e+02,1.894000000000000057e+02,6.780000000000000000e+02,9.190000000000000000e+02,5.645000000000000284e+01,6.146000000000000085e+01
5.666199999999999193e+01,4.175000000000000000e+02,5.101999999999999886e+02,8.132999999999999545e+02,1.889000000000000057e+02,6.782999999999999545e+02,9.193999999999999773e+02,5.571000000000000085e+01,6.136999999999999744e+01
5.672899999999999920e+01,4.178000000000000114e+02,5.105000000000000000e+02,8.128999999999999773e+02,1.885999999999999943e+02,6.782999999999999545e+02,9.192999999999999545e+02,5.565999999999999659e+01,6.172999999999999687e+01
5.679599999999999227e+01,4.176000000000000227e+02,5.111999999999999886e+02,8.133999999999999773e+02,1.885999999999999943e+02,6.781000000000000227e+02,9.191000000000000227e+02,5.545000000000000284e+01,6.156000000000000227e+01
5.686199999999999477e+01,4.176000000000000227e+02,5.113999999999999773e+02,8.130000000000000000e+02,1.890999999999999943e+02,6.781000000000000227e+02,9.192999999999999545e+02,5.567000000000000171e+01,6.196000000000000085e+01
5.692900000000000205e+01,4.173000000000000114e+02,5.118000000000000114e+02,8.132000000000000455e+02,1.899000000000000057e+02,6.781000000000000227e+02,9.192999999999999545e+02,5.532000000000000028e+01,6.178000000000000114e+01
5.699599999999999511e+01,4.175000000000000000e+02,5.113999999999999773e+02,8.132000000000000455e+02,1.896999999999999886e+02,6.782000000000000455e+02,9.190000000000000000e+02,5.528999999999999915e+01,6.157000000000000028e+01
5.706199999999999761e+01,4.173000000000000114e+02,5.118000000000000114e+02,8.132999999999999545e+02,1.895999999999999943e+02,6.780000000000000000e+02,9.190000000000000000e+02,5.554999999999999716e+01,6.163000000000000256e+01
5.712900000000000489e+01,4.175000000000000000e+02,5.116000000000000227e+02,8.140000000000000000e+02,1.900999999999999943e+02,6.780000000000000000e+02,9.190000000000000000e+02,5.596000000000000085e+01,6.197999999999999687e+01
5.719599999999999795e+01,4.176000000000000227e+02,5.120000000000000000e+02,8.138999999999999773e+02,1.909000000000000057e+02,6.777000000000000455e+02,9.188999999999999773e+02,5.585000000000000142e+01,6.146000000000000085e+01
5.726200000000000045e+01,4.173000000000000114e+02,5.122999999999999545e+02,8.143999999999999773e+02,1.905000000000000000e+02,6.780000000000000000e+02,9.191000000000000227e+02,5.578999999999999915e+01,6.204999999999999716e+01
5.732899999999999352e+01,4.176999999999999886e+02,5.125000000000000000e+02,8.143999999999999773e+02,1.905000000000000000e+02,6.778999999999999773e+02,9.190000000000000000e+02,5.557999999999999829e+01,6.232999999999999829e+01
5.739600000000000080e+01,4.178999999999999773e+02,5.122000000000000455e+02,8.142000000000000455e+02,1.906999999999999886e+02,6.777000000000000455e+02,9.190000000000000000e+02,5.515999999999999659e+01,6.209000000000000341e+01
5.746200000000000330e+01,4.180000000000000000e+02,5.122999999999999545e+02,8.147000000000000455e+02,1.914000000000000057e+02,6.775000000000000000e+02,9.188999999999999773e+02,5.509000000000000341e+01,6.217000000000000171e+01
5.752899999999999636e+01,4.186000000000000227e+02,5.128999999999999773e+02,8.151000000000000227e+02,1.915000000000000000e+02,6.773999999999999773e+02,9.190000000000000000e+02,5.535999999999999943e+01,6.227000000000000313e+01
5.759600000000000364e+01,4.188000000000000114e+02,5.133999999999999773e+02,8.147000000000000455e+02,1.918000000000000114e+02,6.773999999999999773e+02,9.192999999999999545e+02,5.527000000000000313e+01,6.239000000000000057e+01
5.766199999999999193e+01,4.185000000000000000e+02,5.133999999999999773e+02,8.155000000000000000e+02,1.915000000000000000e+02,6.771000000000000227e+02,9.188999999999999773e+02,5.561999999999999744e+01,6.254999999999999716e+01
5.772899999999999920e+01,4.186999999999999886e+02,5.128999999999999773e+02,8.156000000000000227e+02,1.915000000000000000e+02,6.771000000000000227e+02,9.190000000000000000e+02,5.557999999999999829e+01,6.246999999999999886e+01
5.779599999999999227e+01,4.188999999999999773e+02,5.131000000000000227e+02,8.162000000000000455e+02,1.915000000000000000e+02,6.772999999999999545e+02,9.192999999999999545e+02,5.557000000000000028e+01,6.257999999999999829e+01
5.786199999999999477e+01,4.185000000000000000e+02,5.133999999999999773e+02,8.153999999999999773e+02,1.913000000000000114e+02,6.772000000000000455e+02,9.192000000000000455e+02,5.549000000000000199e+01,6.225999999999999801e+01
5.792900000000000205e+01,4.186999999999999886e+02,5.132999999999999545e+02,8.152000000000000455e+02,1.916999999999999886e+02,6.772000000000000455e+02,9.192000000000000455e+02,5.570000000000000284e+01,6.250000000000000000e+01
5.799599999999999511e+01,4.183000000000000114e+02,5.135000000000000000e+02,8.152000000000000455e+02,1.915999999999999943e+02,6.771000000000000227e+02,9.191000000000000227e+02,5.554999999999999716e+01,6.239000000000000057e+01
5.806199999999999761e+01,4.183000000000000114e+02,5.136000000000000227e+02,8.150000000000000000e+02,1.918000000000000114e+02,6.770000000000000000e+02,9.191000000000000227e+02,5.550000000000000000e+01,6.254999999999999716e+01
5.812900000000000489e+01,4.186999999999999886e+02,5.131000000000000227e+02,8.151000000000000227e+02,1.915999999999999943e+02,6.768999999999999773e+02,9.191000000000000227e+02,5.496999999999999886e+01,6.199000000000000199e+01
5.819599999999999795e+01,4.185000000000000000e+02,5.138999999999999773e+02,8.152000000000000455e+02,1.913000000000000114e+02,6.770000000000000000e+02,9.192000000000000455e+02,5.413000000000000256e+01,6.147999999999999687e+01
5.826200000000000045e+01,4.183999999999999773e+02,5.142999999999999545e+02,8.151000000000000227e+02,1.906999999999999886e+02,6.772000000000000455e+02,9.196000000000000227e+02,5.428999999999999915e+01,6.145000000000000284e+01
5.832899999999999352e+01,4.185000000000000000e+02,5.142000000000000455e+02,8.148999999999999773e+02,1.905000000000000000e+02,6.777999999999999545e+02,9.198999999999999773e+02,5.417999999999999972e+01,6.143999999999999773e+01
5.839600000000000080e+01,4.178999999999999773e+02,5.135000000000000000e+02,8.148999999999999773e+02,1.905000000000000000e+02,6.780000000000000000e+02,9.200000000000000000e+02,5.440999999999999659e+01,6.235999999999999943e+01
5.846200000000000330e+01,4.181000000000000227e+02,5.128999999999999773e+02,8.148999999999999773e+02,1.905999999999999943e+02,6.781000000000000227e+02,9.197999999999999545e+02,5.477000000000000313e+01,6.253000000000000114e+01
5.852899999999999636e+01,4.178999999999999773e+02,5.127000000000000455e+02,8.152999999999999545e+02,1.895999999999999943e+02,6.780000000000000000e+02,9.196000000000000227e+02,5.467000000000000171e+01,6.270000000000000284e+01
5.859600000000000364e+01,4.175000000000000000e+02,5.123999999999999773e+02,8.152000000000000455e+02,1.895000000000000000e+02,6.782000000000000455e+02,9.200000000000000000e+02,5.443999999999999773e+01,6.246000000000000085e+01
5.866199999999999193e+01,4.176999999999999886e+02,5.123999999999999773e+02,8.150000000000000000e+02,1.891999999999999886e+02,6.782999999999999545e+02,9.201000000000000227e+02,5.474000000000000199e+01,6.253999999999999915e+01
5.872899999999999920e+01,4.178999999999999773e+02,5.122000000000000455e+02,8.147999999999999545e+02,1.891999999999999886e+02,6.782000000000000455e+02,9.198999999999999773e+02,5.449000000000000199e+01,6.246999999999999886e+01
5.879599999999999227e+01,4.178000000000000114e+02,5.122000000000000455e+02,8.148999999999999773e+02,1.885000000000000000e+02,6.780000000000000000e+02,9.197999999999999545e+02,5.454999999999999716e+01,6.192000000000000171e+01
5.886199999999999477e+01,4.176000000000000227e+02,5.116999999999999886e+02,8.147999999999999545e+02,1.884000000000000057e+02,6.782999999999999545e+02,9.202000000000000455e+02,5.421000000000000085e+01,6.110000000000000142e+01
5.892900000000000205e+01,4.173000000000000114e+02,5.111000000000000227e+02,8.147999999999999545e+02,1.884000000000000057e+02,6.778999999999999773e+02,9.198999999999999773e+02,5.432000000000000028e+01,6.160999999999999943e+01
5.899599999999999511e+01,4.175000000000000000e+02,5.111000000000000227e+02,8.150000000000000000e+02,1.884000000000000057e+02,6.777999999999999545e+02,9.198999999999999773e+02,5.406000000000000227e+01,6.067000000000000171e+01
5.906199999999999761e+01,4.175000000000000000e+02,5.106999999999999886e+02,8.151000000000000227e+02,1.884000000000000057e+02,6.780000000000000000e+02,9.201000000000000227e+02,5.427000000000000313e+01,6.032999999999999829e+01
5.912900000000000489e+01,4.176000000000000227e+02,5.100000000000000000e+02,8.150000000000000000e+02,1.885000000000000000e+02,6.777000000000000455e+02,9.197999999999999545e+02,5.459000000000000341e+01,6.045000000000000284e+01
5.919599999999999795e+01,4.175000000000000000e+02,5.096000000000000227e+02,8.145000000000000000e+02,1.885000000000000000e+02,6.777999999999999545e+02,9.200000000000000000e+02,5.432000000000000028e+01,6.046999999999999886e+01
5.926200000000000045e+01,4.176999999999999886e+02,5.091999999999999886e+02,8.140000000000000000e+02,1.888000000000000114e+02,6.777999999999999545e+02,9.205000000000000000e+02,5.518999999999999773e+01,5.970000000000000284e+01
